db,cets,name
12,LO.PIRLS.REA.P25,PIRLS: Distribution of Reading Scores: 25th Percentile Score
12,LO.PIRLS.REA.P50,PIRLS: Distribution of Reading Scores: 50th Percentile Score
12,LO.PIRLS.REA.P75,PIRLS: Distribution of Reading Scores: 75th Percentile Score
12,LO.PIRLS.REA.P90,PIRLS: Distribution of Reading Scores: 90th Percentile Score
12,LO.PIRLS.REA.P95,PIRLS: Distribution of Reading Scores: 95th Percentile Score
12,LO.PISA.MAT,PISA: Mean performance on the mathematics scale
12,LO.PISA.MAT.0,PISA: 15-year-olds by mathematics proficiency level (%). Below Level 1
12,LO.PISA.MAT.0.FE,PISA: Female 15-year-olds by mathematics proficiency level (%). Below Level 1
12,LO.PISA.MAT.0.MA,PISA: Male 15-year-olds by mathematics proficiency level (%). Below Level 1
12,LO.PISA.MAT.1,PISA: 15-year-olds by mathematics proficiency level (%). Level 1
12,LO.PISA.MAT.1.FE,PISA: Female 15-year-olds by mathematics proficiency level (%). Level 1
12,LO.PISA.MAT.1.MA,PISA: Male 15-year-olds by mathematics proficiency level (%). Level 1
12,LO.PISA.MAT.2,PISA: 15-year-olds by mathematics proficiency level (%). Level 2
12,LO.PISA.MAT.2.FE,PISA: Female 15-year-olds by mathematics proficiency level (%). Level 2
12,LO.PISA.MAT.2.MA,PISA: Male 15-year-olds by mathematics proficiency level (%). Level 2
12,LO.PISA.MAT.3,PISA: 15-year-olds by mathematics proficiency level (%). Level 3
12,LO.PISA.MAT.3.FE,PISA: Female 15-year-olds by mathematics proficiency level (%). Level 3
12,LO.PISA.MAT.3.MA,PISA: Male 15-year-olds by mathematics proficiency level (%). Level 3
12,LO.PISA.MAT.4,PISA: 15-year-olds by mathematics proficiency level (%). Level 4
12,LO.PISA.MAT.4.FE,PISA: Female 15-year-olds by mathematics proficiency level (%). Level 4
12,LO.PISA.MAT.4.MA,PISA: Male 15-year-olds by mathematics proficiency level (%). Level 4
12,LO.PISA.MAT.5,PISA: 15-year-olds by mathematics proficiency level (%). Level 5
12,LO.PISA.MAT.5.FE,PISA: Female 15-year-olds by mathematics proficiency level (%). Level 5
12,LO.PISA.MAT.5.MA,PISA: Male 15-year-olds by mathematics proficiency level (%). Level 5
12,LO.PISA.MAT.6,PISA: 15-year-olds by mathematics proficiency level (%). Level 6
12,LO.PISA.MAT.6.FE,PISA: Female 15-year-olds by mathematics proficiency level (%). Level 6
12,LO.PISA.MAT.6.MA,PISA: Male 15-year-olds by mathematics proficiency level (%). Level 6
12,LO.PISA.MAT.FE,PISA: Mean performance on the mathematics scale. Female
12,LO.PISA.MAT.MA,PISA: Mean performance on the mathematics scale. Male
12,LO.PISA.MAT.P05,PISA: Distribution of Mathematics Scores: 5th Percentile Score
12,LO.PISA.MAT.P10,PISA: Distribution of Mathematics Scores: 10th Percentile Score
12,LO.PISA.MAT.P25,PISA: Distribution of Mathematics Scores: 25th Percentile Score
12,LO.PISA.MAT.P50,PISA: Distribution of Mathematics Scores: 50th Percentile Score
12,LO.PISA.MAT.P75,PISA: Distribution of Mathematics Scores: 75th Percentile Score
12,LO.PISA.MAT.P90,PISA: Distribution of Mathematics Scores: 90th Percentile Score
12,LO.PISA.MAT.P95,PISA: Distribution of Mathematics Scores: 95th Percentile Score
12,LO.PISA.REA,PISA: Mean performance on the reading scale
12,LO.PISA.REA.0.B1C,PISA: 15-year-olds by reading proficiency level (%). Below Level 1C
12,LO.PISA.REA.0.B1C.FE,PISA: Female 15-year-olds by reading proficiency level (%). Below Level 1C
12,LO.PISA.REA.0.B1C.MA,PISA: Male 15-year-olds by reading proficiency level (%). Below Level 1C
12,LO.PISA.REA.1A,PISA: 15-year-olds by reading proficiency level (%). Level 1A
12,LO.PISA.REA.1A.FE,PISA: Female 15-year-olds by reading proficiency level (%). Level 1A
12,LO.PISA.REA.1A.MA,PISA: Male 15-year-olds by reading proficiency level (%). Level 1A
12,LO.PISA.REA.1B,PISA: 15-year-olds by reading proficiency level (%). Level 1B
12,LO.PISA.REA.1B.FE,PISA: Female 15-year-olds by reading proficiency level (%). Level 1B
12,LO.PISA.REA.1B.MA,PISA: Male 15-year-olds by reading proficiency level (%). Level 1B
12,LO.PISA.REA.1C,PISA: 15-year-olds by reading proficiency level (%). Level 1C
12,LO.PISA.REA.1C.FE,PISA: Female 15-year-olds by reading proficiency level (%). Level 1C
12,LO.PISA.REA.1C.MA,PISA: Male 15-year-olds by reading proficiency level (%). Level 1C
12,LO.PISA.REA.2,PISA: 15-year-olds by reading proficiency level (%). Level 2
12,LO.PISA.REA.2.FE,PISA: Female 15-year-olds by reading proficiency level (%). Level 2
12,LO.PISA.REA.2.MA,PISA: Male 15-year-olds by reading proficiency level (%). Level 2
12,LO.PISA.REA.3,PISA: 15-year-olds by reading proficiency level (%). Level 3
12,LO.PISA.REA.3.FE,PISA: Female 15-year-olds by reading proficiency level (%). Level 3
12,LO.PISA.REA.3.MA,PISA: Male 15-year-olds by reading proficiency level (%). Level 3
12,LO.PISA.REA.4,PISA: 15-year-olds by reading proficiency level (%). Level 4
12,LO.PISA.REA.4.FE,PISA: Female 15-year-olds by reading proficiency level (%). Level 4
12,LO.PISA.REA.4.MA,PISA: Male 15-year-olds by reading proficiency level (%). Level 4
12,LO.PISA.REA.5,PISA: 15-year-olds by reading proficiency level (%). Level 5
12,LO.PISA.REA.5.FE,PISA: Female 15-year-olds by reading proficiency level (%). Level 5
12,LO.PISA.REA.5.MA,PISA: Male 15-year-olds by reading proficiency level (%). Level 5
12,LO.PISA.REA.6,PISA: 15-year-olds by reading proficiency level (%). Level 6
12,LO.PISA.REA.6.FE,PISA: Female 15-year-olds by reading proficiency level (%). Level 6
12,LO.PISA.REA.6.MA,PISA: Male 15-year-olds by reading proficiency level (%). Level 6
12,LO.PISA.REA.FE,PISA: Mean performance on the reading scale. Female
12,LO.PISA.REA.MA,PISA: Mean performance on the reading scale. Male
12,LO.PISA.REA.P05,PISA: Distribution of Reading Scores: 5th Percentile Score
12,LO.PISA.REA.P10,PISA: Distribution of Reading Scores: 10th Percentile Score
12,LO.PISA.REA.P25,PISA: Distribution of Reading Scores: 25th Percentile Score
12,LO.PISA.REA.P50,PISA: Distribution of Reading Scores: 50th Percentile Score
12,LO.PISA.REA.P75,PISA: Distribution of Reading Scores: 75th Percentile Score
12,LO.PISA.REA.P90,PISA: Distribution of Reading Scores: 90th Percentile Score
12,LO.PISA.REA.P95,PISA: Distribution of Reading Scores: 95th Percentile Score
12,LO.PISA.SCI,PISA: Mean performance on the science scale
12,LO.PISA.SCI.0,PISA: 15-year-olds by science proficiency level (%). Below Level 1B
12,LO.PISA.SCI.0.FE,PISA: Female 15-year-olds by science proficiency level (%). Below Level 1B
12,LO.PISA.SCI.0.MA,PISA: Male 15-year-olds by science proficiency level (%). Below Level 1B
12,LO.PISA.SCI.1A,PISA: 15-year-olds by science proficiency level (%). Level 1A
12,LO.PISA.SCI.1A.FE,PISA: Female 15-year-olds by science proficiency level (%). Level 1A
12,LO.PISA.SCI.1A.MA,PISA: Male 15-year-olds by science proficiency level (%). Level 1A
12,LO.PISA.SCI.1B,PISA: 15-year-olds by science proficiency level (%). Level 1B
12,LO.PISA.SCI.1B.FE,PISA: Female 15-year-olds by science proficiency level (%). Level 1B
12,LO.PISA.SCI.1B.MA,PISA: Male 15-year-olds by science proficiency level (%). Level 1B
12,LO.PISA.SCI.2,PISA: 15-year-olds by science proficiency level (%). Level 2
12,LO.PISA.SCI.2.FE,PISA: Female 15-year-olds by science proficiency level (%). Level 2
12,LO.PISA.SCI.2.MA,PISA: Male 15-year-olds by science proficiency level (%). Level 2
12,LO.PISA.SCI.3,PISA: 15-year-olds by science proficiency level (%). Level 3
12,LO.PISA.SCI.3.FE,PISA: Female 15-year-olds by science proficiency level (%). Level 3
12,LO.PISA.SCI.3.MA,PISA: Male 15-year-olds by science proficiency level (%). Level 3
12,LO.PISA.SCI.4,PISA: 15-year-olds by science proficiency level (%). Level 4
12,LO.PISA.SCI.4.FE,PISA: Female 15-year-olds by science proficiency level (%). Level 4
12,LO.PISA.SCI.4.MA,PISA: Male 15-year-olds by science proficiency level (%). Level 4
12,LO.PISA.SCI.5,PISA: 15-year-olds by science proficiency level (%). Level 5
12,LO.PISA.SCI.5.FE,PISA: Female 15-year-olds by science proficiency level (%). Level 5
12,LO.PISA.SCI.5.MA,PISA: Male 15-year-olds by science proficiency level (%). Level 5
12,LO.PISA.SCI.6,PISA: 15-year-olds by science proficiency level (%). Level 6
12,LO.PISA.SCI.6.FE,PISA: Female 15-year-olds by science proficiency level (%). Level 6
12,LO.PISA.SCI.6.MA,PISA: Male 15-year-olds by science proficiency level (%). Level 6
12,LO.PISA.SCI.FE,PISA: Mean performance on the science scale. Female
12,LO.PISA.SCI.MA,PISA: Mean performance on the science scale. Male
12,LO.PISA.SCI.P05,PISA: Distribution of Science Scores: 5th Percentile Score
12,LO.PISA.SCI.P10,PISA: Distribution of Science Scores: 10th Percentile Score
12,LO.PISA.SCI.P25,PISA: Distribution of Science Scores: 25th Percentile Score
12,LO.PISA.SCI.P50,PISA: Distribution of Science Scores: 50th Percentile Score
12,LO.PISA.SCI.P75,PISA: Distribution of Science Scores: 75th Percentile Score
12,LO.PISA.SCI.P90,PISA: Distribution of Science Scores: 90th Percentile Score
12,LO.PISA.SCI.P95,PISA: Distribution of Science Scores: 95th Percentile Score
12,LO.SACMEQ.MAT,SACMEQ: Mean performance on the mathematics scale
12,LO.SACMEQ.MAT.FE,"SACMEQ: Mean performance on the mathematics scale, female"
12,LO.SACMEQ.MAT.L1,SACMEQ: 6th grade students by mathematics proficiency level (%). Level 1 - Pre-Numeracy
12,LO.SACMEQ.MAT.L1.FE,SACMEQ: Female 6th grade students by mathematics proficiency level (%). Level 1 - Pre-Numeracy
12,LO.SACMEQ.MAT.L1.MA,SACMEQ: Male 6th grade students by mathematics proficiency level (%). Level 1 - Pre-Numeracy
12,LO.SACMEQ.MAT.L2,SACMEQ: 6th grade students by mathematics proficiency level (%). Level 2 - Emergent Numeracy
12,LO.SACMEQ.MAT.L2.FE,SACMEQ: Female 6th grade students by mathematics proficiency level (%). Level 2 - Emergent Numeracy
12,LO.SACMEQ.MAT.L2.MA,SACMEQ: Male 6th grade students by mathematics proficiency level (%). Level 2 - Emergent Numeracy
12,LO.SACMEQ.MAT.L3,SACMEQ: 6th grade students by mathematics proficiency level (%). Level 3 - Basic Numeracy
12,LO.SACMEQ.MAT.L3.FE,SACMEQ: Female 6th grade students by mathematics proficiency level (%). Level 3 - Basic Numeracy
12,LO.SACMEQ.MAT.L3.MA,SACMEQ: Male 6th grade students by mathematics proficiency level (%). Level 3 - Basic Numeracy
12,LO.SACMEQ.MAT.L4,SACMEQ: 6th grade students by mathematics proficiency level (%). Level 4 - Beginning Numeracy
12,LO.SACMEQ.MAT.L4.FE,SACMEQ: Female 6th grade students by mathematics proficiency level (%). Level 4 - Beginning Numeracy
12,LO.SACMEQ.MAT.L4.MA,SACMEQ: Male 6th grade students by mathematics proficiency level (%). Level 4 - Beginning Numeracy
12,LO.SACMEQ.MAT.L5,SACMEQ: 6th grade students by mathematics proficiency level (%). Level 5 - Competent Numeracy
12,LO.SACMEQ.MAT.L5.FE,SACMEQ: Female 6th grade students by mathematics proficiency level (%). Level 5 - Competent Numeracy
12,LO.SACMEQ.MAT.L5.MA,SACMEQ: Male 6th grade students by mathematics proficiency level (%). Level 5 - Competent Numeracy
12,LO.SACMEQ.MAT.L6,SACMEQ: 6th grade students by mathematics proficiency level (%). Level 6 - Mathematically Skilled
12,LO.SACMEQ.MAT.L6.FE,SACMEQ: Female 6th grade students by mathematics proficiency level (%). Level 6 - Mathematically Skilled
12,LO.SACMEQ.MAT.L6.MA,SACMEQ: Male 6th grade students by mathematics proficiency level (%). Level 6 - Mathematically Skilled
12,LO.SACMEQ.MAT.L7,SACMEQ: 6th grade students by mathematics proficiency level (%). Level 7 - Concrete Problem Solving
12,LO.SACMEQ.MAT.L7.FE,SACMEQ: Female 6th grade students by mathematics proficiency level (%). Level 7 - Concrete Problem Solving
12,LO.SACMEQ.MAT.L7.MA,SACMEQ: Male 6th grade students by mathematics proficiency level (%). Level 7 - Concrete Problem Solving
12,LO.SACMEQ.MAT.L8,SACMEQ: 6th grade students by mathematics proficiency level (%). Level 8 - Abstract Problem Solving
12,LO.SACMEQ.MAT.L8.FE,SACMEQ: Female 6th grade students by mathematics proficiency level (%). Level 8 - Abstract Problem Solving
12,LO.SACMEQ.MAT.L8.MA,SACMEQ: Male 6th grade students by mathematics proficiency level (%). Level 8 - Abstract Problem Solving
12,LO.SACMEQ.MAT.MA,"SACMEQ: Mean performance on the mathematics scale, male"
12,LO.SACMEQ.REA,"SACMEQ: Mean performance on the reading scale, total"
12,LO.SACMEQ.REA.FE,"SACMEQ: Mean performance on the reading scale, female"
12,LO.SACMEQ.REA.L1,SACMEQ: 6th grade students by reading proficiency level (%). Level 1 - Pre-Reading
12,LO.SACMEQ.REA.L1.FE,SACMEQ: Female 6th grade students by reading proficiency level (%). Level 1 - Pre-Reading
12,LO.SACMEQ.REA.L1.MA,SACMEQ: Male 6th grade students by reading proficiency level (%). Level 1 - Pre-Reading
12,LO.SACMEQ.REA.L2,SACMEQ: 6th grade students by reading proficiency level (%). Level 2 - Emergent Reading
12,LO.SACMEQ.REA.L2.FE,SACMEQ: Female 6th grade students by reading proficiency level (%). Level 2 - Emergent Reading
12,LO.SACMEQ.REA.L2.MA,SACMEQ: Male 6th grade students by reading proficiency level (%). Level 2 - Emergent Reading
12,LO.SACMEQ.REA.L3,SACMEQ: 6th grade students by reading proficiency level (%). Level 3 - Basic Reading
12,LO.SACMEQ.REA.L3.FE,SACMEQ: Female 6th grade students by reading proficiency level (%). Level 3 - Basic Reading
12,LO.SACMEQ.REA.L3.MA,SACMEQ: Male 6th grade students by reading proficiency level (%). Level 3 - Basic Reading
12,LO.SACMEQ.REA.L4,SACMEQ: 6th grade students by reading proficiency level (%). Level 4 - Reading for Meaning
12,LO.SACMEQ.REA.L4.FE,SACMEQ: Female 6th grade students by reading proficiency level (%). Level 4 - Reading for Meaning
12,LO.SACMEQ.REA.L4.MA,SACMEQ: Male 6th grade students by reading proficiency level (%). Level 4 - Reading for Meaning
12,LO.SACMEQ.REA.L5,SACMEQ: 6th grade students by reading proficiency level (%). Level 5 - Interpretive Reading
12,LO.SACMEQ.REA.L5.FE,SACMEQ: Female 6th grade students by reading proficiency level (%). Level 5 - Interpretive Reading
12,LO.SACMEQ.REA.L5.MA,SACMEQ: Male 6th grade students by reading proficiency level (%). Level 5 - Interpretive Reading
12,LO.SACMEQ.REA.L6,SACMEQ: 6th grade students by reading proficiency level (%). Level 6 - Inferential Reading
12,LO.SACMEQ.REA.L6.FE,SACMEQ: Female 6th grade students by reading proficiency level (%). Level 6 - Inferential Reading
12,LO.SACMEQ.REA.L6.MA,SACMEQ: Male 6th grade students by reading proficiency level (%). Level 6 - Inferential Reading
12,LO.SACMEQ.REA.L7,SACMEQ: 6th grade students by reading proficiency level (%). Level 7 - Analytical Reading
12,LO.SACMEQ.REA.L7.FE,SACMEQ: Female 6th grade students by reading proficiency level (%). Level 7 - Analytical Reading
12,LO.SACMEQ.REA.L7.MA,SACMEQ: Male 6th grade students by reading proficiency level (%). Level 7 - Analytical Reading
12,LO.SACMEQ.REA.L8,SACMEQ: 6th grade students by reading proficiency level (%). Level 8 - Critical Reading
12,LO.SACMEQ.REA.L8.FE,SACMEQ: Female 6th grade students by reading proficiency level (%). Level 8 - Critical Reading
12,LO.SACMEQ.REA.L8.MA,SACMEQ: Male 6th grade students by reading proficiency level (%). Level 8 - Critical Reading
12,LO.SACMEQ.REA.MA,"SACMEQ: Mean performance on the reading scale, male"
12,LO.TIMSS.MAT4,"TIMSS: Mean performance on the mathematics scale for fourth grade students, total"
12,LO.TIMSS.MAT4.ADV,TIMSS: Fourth grade students reaching the advanced international benchmark of mathematics achievement (%)
12,LO.TIMSS.MAT4.ADV.FE,TIMSS: Female 4th grade students reaching the advanced international benchmark of mathematics achievement (%)
12,LO.TIMSS.MAT4.ADV.MA,TIMSS: Male 4th grade students reaching the advanced international benchmark of mathematics achievement (%)
12,LO.TIMSS.MAT4.BL,TIMSS: Fourth grade students who did not reach the low international benchmark of mathematics achievement (%)
12,LO.TIMSS.MAT4.BL.FE,TIMSS: Female 4th grade students who did not reach the low international benchmark of mathematics achievement (%)
12,LO.TIMSS.MAT4.BL.MA,TIMSS: Male 4th grade students who did not reach the low international benchmark of mathematics achievement (%)
12,LO.TIMSS.MAT4.FE,"TIMSS: Mean performance on the mathematics scale for fourth grade students, female"
12,LO.TIMSS.MAT4.HI,TIMSS: Fourth grade students reaching the high international benchmark of mathematics achievement (%)
12,LO.TIMSS.MAT4.HI.FE,TIMSS: Female 4th grade students reaching the high international benchmark of mathematics achievement (%)
12,LO.TIMSS.MAT4.HI.MA,TIMSS: Male 4th grade students reaching the high international benchmark of mathematics achievement (%)
